"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"tRNA-Ala-AGC-2",9.83606279671701,10.2230562962323,10.8892948689244,9.47904455747657,9.56673244496875,9.40824004536181,8.94100423970161,8.81242466185894,9.32172606549363,9.30818018280259,9.48926392411951,9.0026304163671,9.07165243050698,8.92904795559078,8.7573458303341,7.54741031131448,8.53616693743598,8.56040257925237,8.33146384864956,8.09027523847477,8.41957218825488,8.15183327823787,8.09821559562291,7.81417605070737,9.31898809481832,9.50110840943387,9.20416239458801,8.5745548844191,8.65626805420209,8.34040757955969,8.59227112054181,7.83705743221509,8.2710838609418,7.71089690140978,6.85840997345927,7.1795768238384,7.34734060147839,7.12963869819935,8.0973578705801,8.88688961312987,8.58547708091763,8.73634278547462,8.0290757309897,7.98043631420511,9.13091522604252,7.89642678563803,8.8307477100629,8.5142321887497,8.91920986056266,9.34620003878998,8.71185605982306,8.64923944153356,9.0572894294546,9.31906730016069
"tRNA-Ala-AGC-20",8.35531691258033,8.73499127617351,9.2660611957551,8.14449398039065,8.29395824096832,8.19469915443601,7.68653027178102,7.65547136769505,8.11152940658306,6.482579161855,6.60415057134963,6.47969679111627,6.21952753864722,6.31181273647183,6.06174393442682,5.18386896357672,5.72908966772923,5.83611413706252,4.14319718930343,4.40160424491358,4.65484967517953,4.36260088256213,4.13424165325511,4.06240706654475,5.32027906454806,5.5395686973761,5.31923416840585,4.17666440221118,4.17941585356307,4.20836852218614,4.28134802751748,4.12685749309291,4.30864872711229,4.07680313048681,3.77720153551135,4.20737744744993,2.83468752271774,2.96651806858312,3.6789212427069,3.54385610373108,3.61094485038406,3.68009912840646,3.34912475532427,3.53234996042872,4.02615161507381,3.46951410919794,3.7050340461683,3.62594617906577,3.63908288099939,3.60783354833721,3.52610138366215,4.02593876732697,4.05262964842882,4.35056929959824
"tRNA-Ala-AGC-22",5.94704807789463,6.30826145121011,6.58841264625274,5.05060454128763,5.38585411734915,5.05633438442649,5.02412537073096,4.84004922741654,4.94776519377859,4.76406477560006,4.60945478883325,4.50053835482663,3.94774271101182,4.34938414904771,4.24783967641663,3.97640944534726,4.12154725481028,3.87438735752148,3.5286328387315,3.62594830515331,3.74543120428582,3.70916680868091,3.52237544997606,3.89858324942126,3.22370901943034,3.72813931504513,3.62821871437933,3.80125504950264,3.83098721045119,3.64968663585518,3.52135557267264,3.24853222059279,3.58884915128465,3.71883542749301,3.59882172665578,3.23034007889918,3.29744509928357,3.47538889859556,3.86712973865942,3.33522617900337,3.61094485038406,3.57161164688809,3.34912475532427,3.43483298834185,3.74358560823328,3.46951410919794,3.7050340461683,3.62594617906577,3.51107469382499,4.11168372755587,3.52610138366215,3.67704410410418,3.37317015003562,4.11386252138204
"tRNA-Ala-AGC-3",8.8365379168573,9.21931614870306,9.89432902468271,8.4767810750394,8.57836517388557,8.4119477938253,7.93368075454074,7.82569268965696,8.3196269722896,8.33995371413627,8.50548490454638,8.02545728357027,8.11294195437286,7.94048584979928,7.7740010134858,6.66044921103856,7.56534612887266,7.58570721314353,7.36014364708693,7.14220525054563,7.45076968265187,7.17297494422165,7.09516378961789,6.85661936091462,8.33042688020427,8.50941962449094,8.22193830604571,7.60528644969342,7.68370698984921,7.39945725858533,7.5904926926964,6.88210372771524,7.29000495100693,6.77757383861841,5.9264127282817,6.23707454947469,6.42233798992811,6.24446763488259,7.13335477508548,7.887946105606,7.62279510282043,7.79523545594816,7.08315369762812,7.02307712773538,8.15674312193237,6.9367587290026,7.86238817383231,7.54796748905202,7.94397477138336,8.36364019439609,7.72816220147955,7.67423037922431,8.08443829474031,8.35444979660321
"tRNA-Ala-AGC-4",8.51967578463124,9.2239054772655,9.75128053014039,8.09180035145824,7.08495758494796,7.84524320897362,7.17384076540524,7.34206963726761,6.9807803127059,9.45014500872198,9.16887937178069,8.48473758406804,8.40395702077637,8.46589229582312,8.43225643388962,7.39475837392138,8.47981118161527,8.97004527090778,7.53192158767614,7.42499847483237,8.10489357554366,6.39755996848903,6.89613030962378,6.52000283406529,7.51356617149865,8.67312423741908,8.15568422218475,8.55689258289981,8.764456487008,8.60048796475271,7.85417717589588,7.21104966817204,7.77390565276926,7.88065195826996,6.65205166064551,7.2725130051312,8.00382983790441,7.78023606750907,8.60320858408188,9.08771434940751,8.79687550848173,8.8773354849195,8.2769708873008,8.30857420440659,9.86525879055204,8.11147646740094,9.47661939959433,8.93657373933784,9.26265055062231,9.77610431874705,8.61415737839625,8.8537588031904,9.83412269827716,10.0126164906847
"tRNA-Ala-AGC-5",9.1473333525258,9.56688106900138,10.1160657873862,8.84896804879726,8.78982764749276,8.76296086918503,8.25445507729936,8.15369936992963,8.55552263566908,7.78591782731035,7.59119295750811,7.30390891448961,6.98754952845751,7.12675748010637,6.95312946343736,6.14282704374126,6.94466684477647,7.14308486901488,5.83914961003937,5.86496362442274,6.49941689983133,5.62414500919376,5.59756514561393,5.26486253614357,6.50629090984301,7.61613946089967,7.02944747176858,7.20332206129633,7.20336583977866,6.90281121983712,6.53146517693467,5.98804483254655,6.42840299547941,6.31083177287043,5.31439681708971,5.64976367835815,5.99457915063517,5.67881746480768,6.60561815752885,7.51731413135532,7.26600887161531,7.54514759961249,6.59400470310904,6.72978852231205,7.9342427070441,6.07253471396197,7.42016088985322,7.12230872263154,7.59737918176754,7.981931247556,7.14994458975468,6.99721486512468,7.66379345538304,7.99916318325545
"tRNA-Ala-AGC-6",7.22501845256994,7.31442917082301,7.82999347427817,7.32215611914337,7.63789443637912,7.20253958664012,7.02659257876934,6.51754523045382,7.31171304290277,5.44047917744469,4.83945588424933,5.70871217615335,5.46048379604699,5.14802465340168,5.00981348964428,4.60740249372737,5.22417874156943,4.67653302860943,4.33845766854388,4.6448253163145,4.69248524221291,5.11311904529876,4.93124417408816,5.43754333260453,5.29687046261826,4.52681908601042,4.75029434736618,4.17666440221118,4.17941585356307,3.76423469688539,6.26009547870216,5.04108405890287,5.8147899454087,3.81954819137463,4.44645884382524,4.3606468687932,3.40376010512367,3.39612342638659,3.6789212427069,4.71857555802334,4.34094346874882,4.91301446094335,4.24138158432811,4.03756204433594,4.61341261102163,3.70359841103796,3.82378669443253,4.22415782898784,4.19406844677392,4.51485892815908,4.75484585021865,4.40962018435447,4.47751068989583,2.35962910757546
"tRNA-Ala-AGC-7",8.85204170565964,9.2353153221824,9.89705015448708,8.49943153430672,8.58593697371409,8.4296337493694,7.97037492291985,7.84445851764389,8.34441626377356,8.33108023730123,8.50950949457487,8.03080240964687,8.09853852059469,7.9586568930229,7.79059106491412,6.62159357302079,7.57474006824485,7.59835381168473,7.37569729197179,7.14220525054563,7.46127745293046,7.20168514000766,7.14987296716918,6.87648640687572,8.34172055782999,8.52119129207935,8.22873854855434,7.61214745937068,7.69185309755873,7.38437781084987,7.62941933980367,6.89843768708676,7.31713433343454,6.77757383861841,5.97370274380309,6.27362898626089,6.43178659657679,6.22673917606874,7.14904462697694,7.91735376606089,7.62279510282043,7.7700615770776,7.08315369762812,7.0362815859091,8.15674312193237,6.95545474090788,7.86238817383231,7.55337666239058,7.94901625446267,8.36851585077787,7.7461352278033,7.68499299798546,8.08443829474031,8.34179853943427
"tRNA-Ala-AGC-8",7.9639568180689,8.13815794545313,8.41265288811809,7.22755650979036,7.54766682169302,6.96415886109987,7.34517889419918,6.36946420425036,7.24080243715758,9.36578457368664,9.13541790748301,8.82947397173612,8.32574335479382,8.55217043681097,8.70581798670573,7.37156754342201,8.76253891602319,8.10306327537455,6.88233482398051,6.87669456631888,7.56234266353855,7.25744247338069,7.16765666323883,7.54338289279351,7.64250730195263,7.48596411092268,7.27938733283145,7.23923749679776,6.98190406786433,6.78130158376527,7.4233285752,6.75329565545274,7.60081110390785,6.9782532727095,6.07829718881462,5.47103251487036,6.16324087487121,6.12509352095841,6.94842882798426,8.67947988144089,8.24787407416931,7.79523545594816,7.47831710286544,7.32688405528647,7.87280413920578,6.82934375014599,7.13486276148071,7.3876231142666,7.33763812947956,7.98828148525662,8.07951500408138,8.09312927133135,7.68245927828516,7.93321444665398
"tRNA-Ala-AGC-9",7.45581473110745,7.67124509710006,8.08999509664072,6.19042618364473,6.78896226050055,6.26915327664204,6.18706694254233,5.80239909168079,6.56079579721495,5.79377839904884,5.46529070720602,5.65380368127539,5.09755298587358,5.10422382818819,5.65026089653137,4.76384840823306,4.80042474161451,4.64299629169464,4.1949683357808,4.28146769341674,4.53506053643879,4.49946423018132,3.96478538307589,4.83740933752093,3.73873859522648,4.05674663685829,4.44265693079875,4.32801558343299,4.3661300771731,4.53345324198779,4.28134802751748,3.77662435154785,4.38358232459514,4.22174346658202,4.06537935404243,3.57363758161167,3.66444676376503,4.17151424017053,4.79244643509743,3.99312876613493,3.87064685852238,4.6178150303078,3.7340130366278,3.84865544621865,4.2537516139273,4.05827590302419,4.35691033309627,4.10088670433409,3.94985004292568,4.91657501740799,4.28857631918364,4.1675115068423,3.76626876081656,4.722927890286
"tRNA-Ala-AGC-chr6",7.46593386156449,7.87180604983025,8.19989136427522,6.49197058879761,6.60699097525749,6.10190306173926,6.60637116485888,5.76316160031271,6.57136265970209,5.81959326343565,5.71129263885841,5.37622094067374,4.60298442450717,5.27168555860187,5.27352857825419,4.81218089935215,5.09691723954685,4.8028432045378,3.5286328387315,3.94518653911429,3.89567257331557,4.20921734445263,3.96478538307589,4.33533504441366,3.81608778680061,3.9573574919256,4.10385715028028,4.4631696089154,4.45008590426485,4.05025667059512,4.5344979805131,3.9296940837569,4.70436528504799,3.81954819137463,3.59882172665578,3.57363758161167,3.87212355806791,3.79699222534301,4.51813264623553,4.71857555802334,4.41678787703334,4.66418512114687,4.01496739623507,3.84865544621865,4.2537516139273,4.05827590302419,4.02907284060412,4.28146469326025,4.11804831020504,4.74119419272794,4.59879750858045,4.02593876732697,4.28301481959317,4.11386252138204
"tRNA-Ala-ATC-chr6",6.03170130232396,6.18127485487324,6.44655998805618,5.19374027405766,5.70019175121949,4.99269989230061,5.52570382129106,4.87813283642013,5.59905830149579,6.38272297227777,6.28415894516799,5.59667486637477,5.54895847389345,5.84621002125522,5.72186468618588,5.3215749687622,6.20129218922628,5.47909199560968,5.33812749273276,5.60613415806746,5.83493272173398,5.34037528914878,5.30388236207578,5.38231887507177,5.75584877497571,5.01502390709363,4.96724102170909,4.94218506969563,4.86492848182244,4.58968224855775,5.42672388167847,4.73906950075905,5.29535874625997,4.1514243972762,4.24311532889613,4.20737744744993,4.33564526121032,4.39175817105084,4.61601505059711,6.1464504999159,6.00680391029253,5.67877280907291,5.21612023517067,5.11178048916909,5.23245161275955,4.91302562455118,5.18593043450234,5.0907353828514,4.99278192982546,5.5151875609416,5.82609558293928,5.91332561293482,4.93138215205907,4.87606310401843
"tRNA-Ala-CGC-1",9.37096208560729,9.93336097498105,10.5555990466606,9.09186743652561,8.77995941465632,9.00235725684798,8.82561502944341,8.88670192562274,9.18261612733389,10.1604198361491,10.2102032216995,9.52409905519226,9.79318756642157,9.81101530317938,9.7035449593455,8.56368977610171,9.58641957674088,9.87795778523585,8.98466727438348,8.73606619056428,9.0644162616182,8.03448885745232,8.09821559562291,7.94205329739754,9.85547817002944,10.291160127275,10.0785848717939,8.94146121089193,9.17782219861794,8.99205315441181,8.6751816281614,8.24359526201838,8.57045303942503,8.55871126025861,7.6960786090333,8.11899403339696,8.19847169397869,8.0499128376107,8.92784673579464,9.35271445603581,9.08856968042369,9.08340026694487,8.67724884857434,8.6717806393874,10.0672315192962,8.72844103850806,9.7708406963863,9.27925311212421,9.5514863775774,10.0222793567038,9.19861390127606,9.58277852890106,10.187514688248,10.3958066962728
"tRNA-Ala-CGC-2",9.36286839159558,9.93336097498105,10.5624715406489,9.08589378464716,8.7766549423692,9.00629089847671,8.81444872869303,8.88896256328713,9.17917582587021,10.1591672672596,10.2114388617171,9.52599224768117,9.79318756642157,9.81101530317938,9.70791634107678,8.57387759754851,9.58409731768409,9.87968440526355,8.98804147404245,8.73428233085478,9.06613700737617,8.06082345161237,8.12574405843879,7.92310331834636,9.86235449720605,10.2968770649047,10.0823431441104,8.94418096648822,9.18071775680202,8.99948862366687,8.69976245334208,8.24996400682304,8.57794296380682,8.54930011176895,7.6960786090333,8.12896232005175,8.2012277675606,8.06240714910962,8.93238173762626,9.35540176394642,9.09128970587402,9.08340026694487,8.68166650272295,8.6717806393874,10.0740688038283,8.72844103850806,9.7708406963863,9.2825116281952,9.54151185169749,10.0238251086649,9.19861390127606,9.58851865611106,10.1842460303167,10.3988627409116
"tRNA-Ala-CGC-3",8.89757756478198,9.56688106900138,10.1300120074376,8.60763628342277,8.13785577964336,8.52046143851494,8.11576588333005,8.1760912992899,8.24917356996877,9.78826038740488,9.72381695858809,8.98346758891876,9.43471058461462,9.39699302297528,9.1691849199563,8.17934532722319,9.19115353047141,9.53538987126922,8.42904252304581,8.17163234994052,8.6156321657686,7.23909564561787,7.23667206729043,7.20961515478965,8.86245307400223,9.63892766479987,9.38697753177407,8.85449965441506,9.06951086220928,8.85940731333419,8.26994667895726,7.87464334336874,8.2477917655461,8.35051694552576,7.41885228191977,7.78252706213513,8.13646567159503,7.90481463606198,8.75940868031081,9.22335211827682,8.98706738289478,9.03985087895866,8.47831193939583,8.48484642818009,9.98980162048968,8.30222370459821,9.62070828652152,9.09137324080061,9.43598542550231,9.92801754274686,8.84840176122631,9.13051400375809,10.0506221213382,10.2272495014451
"tRNA-Ala-CGC-4",7.63688249237987,8.18128150121518,8.62453754013983,7.07890239788651,6.19484748876579,6.84600150682839,6.1157124015382,6.20427873582563,6.29339457526483,7.05766008394596,6.72009205234812,6.22276076481726,5.98777475679971,6.01886476142153,6.06174393442682,5.3539756729385,6.24920089260575,6.604632912986,5.50033177250647,5.50813036348492,6.25481765676373,4.93777619067093,4.93124417408816,4.83740933752093,5.93184650220643,7.28873108632971,6.60629277326452,7.19420139519663,7.14518894455503,6.81547257876978,6.4171512848707,5.90922487660015,6.34274732247722,6.15335362232418,5.07179346397668,5.33785336546245,5.98173244357378,5.69186744124264,6.53560868170674,7.58303452833427,7.31341903331679,7.53322423763059,6.59400470310904,6.6968774517782,7.87280413920578,6.0896296692463,7.46004244865037,7.11500663301758,7.59737918176754,8.0113292445376,7.18552935527789,7.04816849902096,7.64488264415135,7.96656593220748
"tRNA-Ala-TGC-1",8.12580909050064,8.56814683470728,9.13387943789831,8.01840544740205,8.06385987556871,8.02666534305238,7.82656032245837,7.61778321016231,8.21261241836251,7.69889648611662,7.5604701509426,7.22210293632104,7.64263562751596,7.51043830738652,7.44768474962921,6.31539947468691,7.52714553190142,7.61089036043302,6.16134165867597,5.95411046235729,6.49941689983133,6.43035353412122,6.41951671664959,6.27211643943536,7.82665257177615,8.15375732522411,7.70236957368285,6.8319520215047,7.02126380603523,6.69825811724759,7.2000903581623,6.47673123481132,6.98621696302728,6.39761581054609,5.71973993216771,5.85756230853117,5.9156998268918,5.7176117103473,6.60561815752885,7.41789990700145,7.20697529094452,7.37520375946915,6.49678787881651,6.71342728186562,7.77543788125524,6.30967123417275,7.43624628332807,7.08542191853937,7.46985121987121,7.93886600149219,7.23730920970884,7.20605151660241,7.62572031936204,8.04671730507719
"tRNA-Ala-TGC-2",9.3763327622814,9.93616027615386,10.5658955494146,9.10078178331547,8.81581753890766,8.99841285829007,8.83005745618044,8.88670192562274,9.18261612733389,10.1591672672596,10.2089665224334,9.52977119511332,9.79318756642157,9.81268058318239,9.71009707458153,8.577257607417,9.58409731768409,9.88054694094099,8.98804147404245,8.73962730457423,9.06096859954265,8.03979440239365,8.09821559562291,7.92310331834636,9.8564625114978,10.2957354883541,10.0804652318111,8.94418096648822,9.17782219861794,8.99205315441181,8.65017458485389,8.24678315076008,8.58167338923721,8.55558102966527,7.6960786090333,8.12896232005175,8.19571034198441,8.05242037783529,8.92784673579464,9.35271445603581,9.08856968042369,9.08544160945007,8.67724884857434,8.67389145693426,10.0706542121883,8.72844103850806,9.7708406963863,9.2825116281952,9.54816919288807,10.0233100420172,9.20078666521315,9.57989987729049,10.1907759569605,10.3958066962728
"tRNA-Ala-TGC-3",10.3543685576568,10.9243891574181,11.5541355522537,10.0723001996635,9.76649943490032,9.97597104770086,9.80257676499945,9.86881266157152,10.1664314536516,11.1539571376002,11.2089170160479,10.5197714555237,10.7915829794685,10.8111385861269,10.6968789776029,9.55793759199021,10.5768042251721,10.8744354332771,9.9802886304449,9.72235748794294,10.057555382406,9.04909646917023,9.13590902217938,8.90246400112085,10.8593292286922,11.3001341960556,11.0764639533755,9.93193079050308,10.1650658900902,9.98005594412421,9.65712539719294,9.23219171602017,9.56618245945283,9.53278997603517,8.65580480511635,9.1026346253579,9.17618059224751,9.02976291271441,9.91726601918229,10.3441198927048,10.07500122506,10.0718437734582,9.65921838899711,9.6515415647097,11.0672079542662,9.7137805224742,10.7623774551321,10.2739241563414,10.5332716724784,11.014649898345,10.1816464062039,10.5789172608827,11.1811720979556,11.3903159778154
"tRNA-Ala-TGC-4",9.43154961506967,9.86302436375274,10.4994076797655,9.23908631139809,9.03355705335891,9.2041984745454,8.92448117623195,8.84072877517175,9.02481625106122,10.0779788650628,9.98307784848231,9.51650134093177,9.72452094796127,9.65081221993393,9.46613811211308,8.5499930858375,9.43872690711435,9.77038570717279,8.68956201719909,8.53351346894783,8.98295726790385,8.13209955604119,8.3523684590227,8.18410812598196,9.51997980499094,9.91354224549718,9.67276188677546,9.21581192148278,9.36511370820374,9.0904965249969,9.28312805159016,8.54231011666823,9.11704089652856,8.56495141226247,7.85090819501294,8.18736665273757,8.24194889712403,8.11852607037794,9.02870597679044,9.7126745734853,9.41815102679094,9.28514604075084,8.75056845346347,8.8466285210236,10.2260684914589,8.57091175756858,9.72905017662214,9.22778153595594,9.58424532328406,10.1347994979639,9.17228220650956,9.5478496784984,10.1743953844456,10.364884822856
