	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	23.5412461089618	8.85801104345953	16.3234895237857	63.918076125667	23.3369038965036	20.6303693562388	78.1507501319559
hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus	17.671063917267	37.5579668242684	18.4477792563331	29.2347570913912	20.9070310396009	27.3668164929698	20.2399638590596
hsa_piR_000796|gb|DQ570994|Homo_sapiens:9:139028023:139028048:Minus	14.0400233863217	33.3061215234078	12.633933672519	34.4489722840442	22.1219674680522	49.6812976333914	55.3897943331559
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	13.797954017592	8.50369060172115	9.97857150683473	9.54963007193742	9.79542495438926	12.8413523543935	10.8762795114519
hsa_piR_001207|gb|DQ571591|Homo_sapiens:16:88155360:88155385:Plus	12.7086418583084	9.56665192693629	11.0686675537999	13.3577647632008	9.06140086219989	11.5782685162565	13.4692997923279
hsa_piR_019168|gb|DQ596311|Homo_sapiens:14:100479543:100479573:Plus	11.8916577388458	17.5388618660499	12.2426171428393	19.3336068941064	8.80828910627251	20.5251123697274	32.1606543169754
hsa_piR_014620|gb|DQ590013|Homo_sapiens:5:93930930:93930956:Minus	11.3167429881128	1.77160220869191	3.68955585126662	8.37789632077946	6.22654919581333	3.2629665818541	10.5881661469102
hsa_piR_018292|gb|DQ595186|Homo_sapiens:18:45269646:45269676:Minus	9.98536146009949	0.708640883476762	12.4103242269877	3.5152012534739	2.02489404741897	3.15770959534267	0.360141705677216
hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus	9.19863601172802	54.9196684694491	5.14301724722014	23.9619552111804	19.3883605040366	20.5251123697274	38.4631341663267
hsa_piR_000045|gb|DQ569993|Homo_sapiens:10:70184970:70184999:Plus	9.07760132736318	33.6604419651462	34.1563428049077	31.4024645310335	22.9825474382053	20.8408833292616	31.4763850761887
hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus	8.10932385244444	17.7160220869191	9.95062032614332	23.8447818360646	14.3767477366747	14.209693179042	16.2784050966102
hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus	7.74621979934991	1.41728176695352	7.25798991953712	0.995973688484271	2.24003903995723	2.31565370325129	0.576226729083546
hsa_piR_016975|gb|DQ593415|Homo_sapiens:19:54685976:54686003:Plus	7.38311574625538	1.41728176695352	24.7647460925926	5.50714863044244	6.2771715469988	7.78901700184526	3.02519032768862
hsa_piR_000329|gb|DQ570392|Homo_sapiens:14:100434013:100434038:Plus	6.11225156042454	9.56665192693629	5.14301724722014	8.02637619543207	6.30248272259154	10.4730701578865	9.00354264193041
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	5.62811282296517	0.354320441738381	3.32619050227824	0.937387000926373	1.31618113082233	1.68411178418276	0.936368434760762
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	5.44656079641791	0.354320441738381	4.97531016307166	2.22629412720014	3.69543163653962	1.15782685162565	0.576226729083546
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	5.38604345423548	5.31480662607572	11.8792517938509	10.4870170728638	11.3900290167317	14.4202071520649	10.0839677589621
hsa_piR_000801|gb|DQ570999|Homo_sapiens:17:72069314:72069345:Plus	5.02293940114096	20.9049060625645	12.5221289497534	17.9861130802748	24.9568191344388	31.2613249938925	24.8497776917279
hsa_piR_019224|gb|DQ596390|Homo_sapiens:14:100485960:100485990:Plus	4.8716460456849	5.84628728868329	4.69579835615752	9.19810994659003	7.66928620459934	6.94696110975388	16.5665184611519
hsa_piR_019201|gb|DQ596354|Homo_sapiens:14:100485925:100485955:Plus	4.84138737459369	3.54320441738381	2.6274109849929	6.7960557567162	4.15103279720889	13.6834082464849	10.8762795114519
hsa_piR_001346|gb|DQ571858|Homo_sapiens:17:24073766:24073794:Plus	4.53880066368159	18.0703425286574	11.0686675537999	12.2446176996007	10.9344278560624	10.5256986511422	9.43571268874306
hsa_piR_000552|gb|DQ570687|Homo_sapiens:22:38045003:38045030:Minus	4.2967312949519	5.31480662607572	4.02497001956359	5.85866875578983	4.25227749957983	7.15747508277673	6.19443733764812
hsa_piR_012681|gb|DQ587153|Homo_sapiens:20:2585585:2585613:Plus	4.17569661058706	2.48024309216867	6.42877155902518	3.456614565916	3.89792104128151	3.47348055487694	4.60981383266837
hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus	4.17569661058706	10.9839336938898	5.08711488583732	9.49104338437952	9.97260318353842	6.73644713673104	5.40212558515824
hsa_piR_010894|gb|DQ584698|Homo_sapiens:8:68660258:68660288:Minus	4.11517926840464	3.54320441738381	1.90068028701614	6.7960557567162	2.48049520808824	3.99976548743405	4.96995553834558
hsa_piR_019169|gb|DQ596314|Homo_sapiens:14:100466011:100466041:Plus	3.87310989967496	9.92097236867467	3.74545821264945	15.3497121401694	7.18837386833734	9.57838577253944	24.1294942803735
hsa_piR_008488|gb|DQ581533|Homo_sapiens:12:117916274:117916302:Plus	3.63104053094527	1.41728176695352	2.57150862361007	6.8546424442741	2.02489404741897	5.26284932557112	14.621753250495
hsa_piR_017104|gb|DQ593636|Homo_sapiens:6:133179659:133179687:Plus	3.35871249112438	7.08640883476762	5.17096842791156	6.76676241293725	4.12572162161615	3.57873754138836	6.84269240786711
hsa_piR_018165|gb|DQ595023|Homo_sapiens:14:102873935:102873963:Plus	3.1469017934859	2.83456353390705	1.11804722765655	1.99194737696854	3.39169752942677	2.63142466278556	1.08042511703165
hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus	3.02586710912106	5.6691270678141	3.68955585126662	10.7799505106533	1.97427169623349	2.63142466278556	13.6133564745988
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	2.96534976693864	2.12592265043029	3.85726293541511	4.92128175486346	5.72032568395859	3.05245260883125	9.00354264193041
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	2.78379774039137	2.12592265043029	2.79511806914138	6.913229131832	2.27800580334634	4.2102794604569	10.0119394178266
hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus	2.72328039820895	0	0.894437782125242	2.10912075208434	0.96182467252401	0.42102794604569	3.24127535109495
hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus	2.48121102947927	3.54320441738381	0.838535420742415	1.28890712627376	0.860579970153062	1.57885479767134	2.01679355179241
hsa_piR_015254|gb|DQ590835|Homo_sapiens:3:114834325:114834352:Plus	2.36017634511443	2.12592265043029	2.06838737116462	7.0304025069478	3.49294223179772	3.15770959534267	8.21123088944053
hsa_piR_017061|gb|DQ593574|Homo_sapiens:17:2180331:2180362:Minus	2.299659002932	0.708640883476762	2.12428973254745	2.46064087743173	1.11369172608043	1.26308383813707	2.30490691633418
hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus	2.17862431856716	3.89752485912219	3.52184876711814	2.87074769033702	2.17676110097539	2.63142466278556	2.52099193974051
hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus	1.63396823892537	2.48024309216867	2.73921570775855	4.92128175486346	0.911202321338536	1.8946257572056	5.18604056175191
hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus	1.45241621237811	0.354320441738381	0.614925975211104	0.468693500463186	1.31618113082233	0.526284932557112	0.864340093625319
hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus	1.39189887019569	1.06296132521514	1.56526611871917	1.64042725162115	1.46804818437875	1.68411178418276	1.22448179930254
hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus	1.33138152801327	0	1.56526611871917	1.23032043871586	1.87302699386255	1.78936877069418	0.360141705677216
hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus	1.27086418583084	1.06296132521514	1.56526611871917	1.81618731429485	1.41742583319328	6.31541919068535	2.6650486220114
hsa_piR_016735|gb|DQ593039|Homo_sapiens:6:4373286:4373316:Plus	1.21034684364842	1.77160220869191	1.39755903457069	3.63237462858969	1.21493642845138	1.05256986511422	5.47415392629369
hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus	1.21034684364842	2.12592265043029	2.45970390084442	3.2808545032423	2.83485166638656	2.31565370325129	2.59302028087596
hsa_piR_002973|gb|DQ573999|Homo_sapiens:1:144149866:144149894:Plus	1.02879481710116	0.354320441738381	0.614925975211104	1.58184056406325	1.7717822914916	0.105256986511422	2.80910530428229
hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus	1.02879481710116	0.708640883476762	0.279511806914138	1.64042725162115	0.0506223511854742	1.05256986511422	1.87273686952152
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	0.907760132736318	0	0	0.527280188021085	0	0.315770959534267	0
hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus	0.847242790553897	0.354320441738381	0.391316529679794	0	0.708712916596639	0.736798905579957	0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	0.786725448371475	0.354320441738381	0.391316529679794	0.527280188021085	1.5692928867497	0.210513973022845	0
hsa_piR_014005|gb|DQ589140|Homo_sapiens:6:27968813:27968841:Minus	0.786725448371475	0	0	0	0	0	0
hsa_piR_020570|gb|DQ598294|Homo_sapiens:2:234032605:234032631:Plus	0.726208106189054	0	0	0	0	0	0.360141705677216
hsa_piR_018570|gb|DQ595536|Homo_sapiens:2:156965941:156965972:Minus	0.710070148273742	0.0885801104345953	1.61464653794067	0.0956915896779005	0.25226805007428	0.371908019007026	0.0720283411354432
hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus	0.665690764006633	0.354320441738381	1.11804722765655	0.644453563136881	0.455601160669268	0.631541919068535	1.51259516384431
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	0.665690764006633	0	1.34165667318786	0.292933437789491	0.202489404741897	0.315770959534267	0.0720283411354432
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	0.649552806091321	0.0885801104345953	1.61464653794067	0.0956915896779005	0.25226805007428	0.371908019007026	0.0720283411354432
hsa_piR_018569|gb|DQ595533|Homo_sapiens:4:101908752:101908780:Plus	0.61929413500011	0.0885801104345953	1.5401100560969	0.0956915896779005	0.25226805007428	0.371908019007026	0.0360141705677216
hsa_piR_011734|gb|DQ585879|Homo_sapiens:18:11651398:11651425:Minus	0.605173421824212	0	0.223609445531311	0	0	0.210513973022845	0
hsa_piR_013306|gb|DQ588040|Homo_sapiens:8:57148983:57149014:Minus	0.605173421824212	2.83456353390705	1.22985195042221	2.22629412720014	1.67053758912065	3.36822356836552	3.38533203336583
hsa_piR_000330|gb|DQ570393|Homo_sapiens:14:100479544:100479569:Plus	0.574914750733001	0.177160220869191	0.111804722765655	0	0	0	0.180070852838608
hsa_piR_004167|gb|DQ575680|Homo_sapiens:22:22586123:22586152:Minus	0.544656079641791	0	0.223609445531311	0	0	0	0.144056682270886
hsa_piR_011537|gb|DQ585628|Homo_sapiens:6:31429686:31429711:Minus	0.544656079641791	0	0.223609445531311	0.703040250694779	0	1.05256986511422	0
hsa_piR_010791|gb|DQ584559|Homo_sapiens:7:100511976:100512004:Plus	0.484138737459369	0	0	0	0	0.210513973022845	0
hsa_piR_001421|gb|DQ571955|Homo_sapiens:17:53437520:53437548:Minus	0.484138737459369	0	0	0	0.202489404741897	0	0
hsa_piR_001311|gb|DQ571812|Homo_sapiens:3:15524505:15524533:Plus	0.478087003241127	0.0885801104345953	1.40035415263983	0.0761626938252678	0.222738345216087	0.336822356836552	0.0360141705677216
hsa_piR_012252|gb|DQ586566|Homo_sapiens:2:232028497:232028523:Minus	0.423621395276948	0	0	0	0	0.210513973022845	0
hsa_piR_013401|gb|DQ588168|Homo_sapiens:1:26993498:26993525:Plus	0.423621395276948	0	0	0	0	0	0
hsa_piR_002732|gb|DQ573682|Homo_sapiens:22:38039830:38039857:Minus	0.423621395276948	0	0.0838535420742415	0.117173375115797	0.278422931520108	0	0.0720283411354432
hsa_piR_017791|gb|DQ594556|Homo_sapiens:11:74789084:74789113:Plus	0.423621395276948	2.83456353390705	2.34789917807876	3.16368112812651	1.31618113082233	3.99976548743405	1.22448179930254
hsa_piR_006184|gb|DQ578474|Homo_sapiens:15:41872501:41872529:Plus	0.363104053094527	0	0.111804722765655	0	0	0	0
hsa_piR_000765|gb|DQ570956|Homo_sapiens:2:156965946:156965976:Minus	0.302586710912106	0.354320441738381	0.391316529679794	0.0878800313368474	0.582157038632954	0.315770959534267	0.252099193974051
hsa_piR_005023|gb|DQ576923|Homo_sapiens:7:100912871:100912899:Plus	0.302586710912106	0	0	0	0	0	0
hsa_piR_016677|gb|DQ592953|Homo_sapiens:2:205927199:205927228:Plus	0.302586710912106	0	0.0838535420742415	0.0585866875578983	0.0506223511854742	0	0.0720283411354432
hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus	0.272328039820895	1.77160220869191	2.20814327462169	1.6697205954001	2.2526946277536	0.842055892091379	3.02519032768862
hsa_piR_020013|gb|DQ597489|Homo_sapiens:20:62036092:62036121:Plus	0.242069368729685	0	0	0	0	0	0
hsa_piR_000823|gb|DQ571031|Homo_sapiens:19:63164175:63164206:Plus	0.242069368729685	0.354320441738381	0.167707084148483	0	0	0.631541919068535	0.0720283411354432
hsa_piR_004309|gb|DQ575884|Homo_sapiens:2:47361402:47361433:Minus	0.242069368729685	0	0.178887556425048	0	0	0.105256986511422	0.360141705677216
hsa_piR_003251|gb|DQ574416|Homo_sapiens:19:15400140:15400169:Minus	0.242069368729685	0	0	0	0	0	0
hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus	0.181552026547264	0	0.391316529679794	0.703040250694779	0.455601160669268	0.631541919068535	0.792311752489876
hsa_piR_004152|gb|DQ575658|Homo_sapiens:5:139120743:139120768:Plus	0.181552026547264	0	0	0	0	0	0
hsa_piR_009295|gb|DQ582567|Homo_sapiens:17:7969790:7969818:Plus	0.145241621237811	0	0.156526611871917	0.0468693500463186	0.0708712916596639	0.0210513973022845	0
hsa_piR_011300|gb|DQ585261|Homo_sapiens:3:102778418:102778444:Minus	0.121034684364842	0	0	0	0.911202321338536	0.315770959534267	0
hsa_piR_012559|gb|DQ586988|Homo_sapiens:19:50609963:50609990:Minus	0.121034684364842	0	0	0	0	0	0
hsa_piR_004987|gb|DQ576872|Homo_sapiens:1:144108281:144108311:Minus	0.0605173421824212	0	0.0559023613828276	0.292933437789491	0.303734107112845	0.210513973022845	0.0720283411354432
hsa_piR_001078|gb|DQ571388|Homo_sapiens:6:31616882:31616910:Minus	0.0605173421824212	1.41728176695352	0.670828336593932	0.35152012534739	0.708712916596639	0.315770959534267	0.936368434760762
hsa_piR_016742|gb|DQ593049|Homo_sapiens:1:144106921:144106949:Minus	0.0605173421824212	0	0	0	0	0	0
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	0.0605173421824212	0	0.0559023613828276	0	0	0	0
hsa_piR_016963|gb|DQ593398|Homo_sapiens:14:100485962:100485989:Plus	0.0302586710912106	0.177160220869191	0	0.175760062673695	0.0253111755927371	0	0.648255070218989
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	0	5.31480662607572	2.96282515328987	4.56976162951607	4.60663395787815	3.68399452789979	6.69863572559622
hsa_piR_019102|gb|DQ596225|Homo_sapiens:14:100520003:100520032:Plus	0	2.12592265043029	0.726730697976759	0.703040250694779	0.303734107112845	1.15782685162565	4.68184217380381
hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus	0	2.12592265043029	1.50936375733635	3.3394411908002	2.53111755927371	1.99988274371703	1.94476521065697
hsa_piR_015341|gb|DQ590959|Homo_sapiens:6:42821734:42821760:Minus	0	0.708640883476762	0.0559023613828276	0.175760062673695	0	0.105256986511422	0
hsa_piR_003304|gb|DQ574484|Homo_sapiens:16:2509803:2509831:Plus	0	0.708640883476762	0	0	0	0	0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	0	0.708640883476762	0	0	0	0	0
hsa_piR_020898|gb|DQ598759|Homo_sapiens:11:62048788:62048814:Minus	0	0.354320441738381	0	0	0	0	0
hsa_piR_005225|gb|DQ577204|Homo_sapiens:1:202647038:202647063:Minus	0	0.354320441738381	0	0	0	0	0
hsa_piR_015572|gb|DQ591276|Homo_sapiens:17:75934662:75934689:Plus	0	0.354320441738381	0	0	0	0	0
hsa_piR_000291|gb|DQ570344|Homo_sapiens:1:159760312:159760337:Minus	0	0.354320441738381	0.167707084148483	0.146466718894746	0.17717822914916	0	1.26049596987026
hsa_piR_001179|gb|DQ571538|Homo_sapiens:14:100481742:100481768:Plus	0	0.354320441738381	0.559023613828276	0.234346750231593	0	0.105256986511422	0.360141705677216
hsa_piR_012642|gb|DQ587097|Homo_sapiens:8:24867008:24867035:Minus	0	0.354320441738381	0	0.0585866875578983	0	0	0
hsa_piR_003141|gb|DQ574258|Homo_sapiens:10:100287496:100287524:Minus	0	0.354320441738381	0	0	0	0	0
hsa_piR_009502|gb|DQ582827|Homo_sapiens:19:1334622:1334647:Plus	0	0.354320441738381	0.167707084148483	0.175760062673695	0	1.68411178418276	3.24127535109495
hsa_piR_015249|gb|DQ590830|Homo_sapiens:6:26435795:26435820:Plus	0	0.354320441738381	0.0559023613828276	0.410106812905288	0.0506223511854742	0.210513973022845	0
hsa_piR_008630|gb|DQ581714|Homo_sapiens:2:85497055:85497081:Minus	0	0.354320441738381	0	0	0	0	0
hsa_piR_017716|gb|DQ594453|Homo_sapiens:6:126143128:126143158:Minus	0	0.354320441738381	0.0559023613828276	0	0	0.526284932557112	0.288113364541773
hsa_piR_019166|gb|DQ596306|Homo_sapiens:14:100489441:100489471:Plus	0	0.354320441738381	0.0559023613828276	0.117173375115797	0	0	0
hsa_piR_019574|gb|DQ596863|Homo_sapiens:14:100519018:100519048:Plus	0	0	1.06214486627373	0.117173375115797	0.404978809483794	0.526284932557112	0.360141705677216
hsa_piR_010541|gb|DQ584197|Homo_sapiens:9:135207523:135207554:Plus	0	0	0.503121252445449	0.527280188021085	0.0506223511854742	0.526284932557112	0
hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus	0	0	0.447218891062621	0	0	0	0
hsa_piR_007419|gb|DQ580106|Homo_sapiens:12:121416071:121416097:Plus	0	0	0.335414168296966	0	0	0	0
hsa_piR_005076|gb|DQ577008|Homo_sapiens:3:114834362:114834388:Plus	0	0	0.279511806914138	0.175760062673695	0.404978809483794	0.42102794604569	0.0720283411354432
hsa_piR_004064|gb|DQ575547|Homo_sapiens:20:42561796:42561825:Minus	0	0	0.223609445531311	0	0	0	0
hsa_piR_003280|gb|DQ574453|Homo_sapiens:9:140191386:140191415:Plus	0	0	0.223609445531311	0	0	0	0
hsa_piR_009051|gb|DQ582264|Homo_sapiens:11:10487350:10487380:Minus	0	0	0.223609445531311	0.35152012534739	0.759335267782113	0.105256986511422	0.360141705677216
hsa_piR_001225|gb|DQ571633|Homo_sapiens:5:69440120:69440145:Minus	0	0	0.223609445531311	0	0	0	0
hsa_piR_000150|gb|DQ570133|Homo_sapiens:7:44588676:44588704:Plus	0	0	0.167707084148483	0	0	0	0.144056682270886
hsa_piR_000118|gb|DQ570088|Homo_sapiens:1:102567:102595:Minus	0	0	0.167707084148483	0	0	0	0
hsa_piR_010771|gb|DQ584537|Homo_sapiens:22:17416039:17416067:Minus	0	0	0.167707084148483	0	0	0	0
hsa_piR_014819|gb|DQ590277|Homo_sapiens:1:230615725:230615750:Minus	0	0	0.167707084148483	0	0	0	0
hsa_piR_005018|gb|DQ576917|Homo_sapiens:6:26685373:26685400:Plus	0	0	0.167707084148483	0	0	0	0
hsa_piR_018149|gb|DQ595000|Homo_sapiens:11:74399481:74399506:Plus	0	0	0.167707084148483	0	0	0	0
hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus	0	0	0.167707084148483	0	0	0.315770959534267	0
hsa_piR_014853|gb|DQ590318|Homo_sapiens:19:46008504:46008529:Minus	0	0	0.167707084148483	0	0	0	0
hsa_piR_017174|gb|DQ593737|Homo_sapiens:2:168406297:168406328:Plus	0	0	0.167707084148483	0.292933437789491	0	0	0
hsa_piR_001168|gb|DQ571524|Homo_sapiens:2:117497628:117497655:Plus	0	0	0.167707084148483	0.292933437789491	0	0.210513973022845	1.00839677589621
hsa_piR_001169|gb|DQ571525|Homo_sapiens:17:21945564:21945589:Plus	0	0	0.139755903457069	0	0	0	0
hsa_piR_017002|gb|DQ593493|Homo_sapiens:3:100237826:100237854:Plus	0	0	0.111804722765655	0	0	0	0
hsa_piR_015206|gb|DQ590774|Homo_sapiens:2:131523068:131523097:Minus	0	0	0.111804722765655	0	0	0	0
hsa_piR_003239|gb|DQ574391|Homo_sapiens:9:134885947:134885976:Plus	0	0	0.111804722765655	0	0.303734107112845	0	0
hsa_piR_002460|gb|DQ573314|Homo_sapiens:1:27605242:27605272:Minus	0	0	0.111804722765655	0	0	0	0
hsa_piR_009728|gb|DQ583107|Homo_sapiens:9:129843441:129843467:Minus	0	0	0.111804722765655	0	0	0	0
hsa_piR_022690|gb|DQ601048|Homo_sapiens:1:15767453:15767480:Plus	0	0	0.111804722765655	0	0	0	0
hsa_piR_019927|gb|DQ597365|Homo_sapiens:6:135417831:135417859:Plus	0	0	0.111804722765655	0	0	0	0
hsa_piR_001925|gb|DQ572561|Homo_sapiens:3:129966084:129966114:Minus	0	0	0.111804722765655	0.0585866875578983	0.0759335267782113	0	0.21608502340633
hsa_piR_011949|gb|DQ586160|Homo_sapiens:6:33959472:33959499:Minus	0	0	0.111804722765655	0.117173375115797	0	0	0
hsa_piR_013258|gb|DQ587971|Homo_sapiens:10:122547697:122547724:Plus	0	0	0.111804722765655	0	0	0	0
hsa_piR_022298|gb|DQ600517|Homo_sapiens:6:102507270:102507300:Minus	0	0	0.111804722765655	0	0	0	0
hsa_piR_017482|gb|DQ594156|Homo_sapiens:9:114911962:114911990:Minus	0	0	0.0838535420742415	0	0	0	0
hsa_piR_002571|gb|DQ573472|Homo_sapiens:9:114911961:114911989:Minus	0	0	0.0838535420742415	0	0	0	0
hsa_piR_015378|gb|DQ591007|Homo_sapiens:16:2509275:2509306:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_011331|gb|DQ585304|Homo_sapiens:1:227634510:227634540:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_017417|gb|DQ594074|Homo_sapiens:15:84091149:84091176:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_012859|gb|DQ587411|Homo_sapiens:14:67122074:67122099:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_015099|gb|DQ590642|Homo_sapiens:19:47056699:47056724:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_006732|gb|DQ579200|Homo_sapiens:22:45460174:45460200:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_010526|gb|DQ584176|Homo_sapiens:1:178077826:178077854:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_018232|gb|DQ595111|Homo_sapiens:1:102025145:102025171:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_006432|gb|DQ578790|Homo_sapiens:7:44836160:44836185:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_020284|gb|DQ597849|Homo_sapiens:19:43255491:43255518:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_006504|gb|DQ578892|Homo_sapiens:15:91764480:91764509:Minus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_000907|gb|DQ571152|Homo_sapiens:11:110978400:110978428:Plus	0	0	0.0559023613828276	0	0.101244702370948	0	0.144056682270886
hsa_piR_004247|gb|DQ575790|Homo_sapiens:12:4584334:4584361:Plus	0	0	0.0559023613828276	0	0	0	0
hsa_piR_003819|gb|DQ575192|Homo_sapiens:11:63843795:63843820:Plus	0	0	0.0559023613828276	0	0	0	0
