	trimmed_19101-0001_SmallRNA.fastq.fastq	trimmed_19101-0002_SmallRNA.fastq.fastq	trimmed_19101-0003_SmallRNA.fastq.fastq	trimmed_19101-0004_SmallRNA.fastq.fastq	trimmed_19101-0005_SmallRNA.fastq.fastq	trimmed_19101-0006_SmallRNA.fastq.fastq	trimmed_19101-0007_SmallRNA.fastq.fastq	trimmed_19101-0008_SmallRNA.fastq.fastq	trimmed_19101-0009_SmallRNA.fastq.fastq	trimmed_19101-0010_SmallRNA.fastq.fastq	trimmed_19101-0011_SmallRNA.fastq.fastq	trimmed_19101-0012_SmallRNA.fastq.fastq	trimmed_19101-0013_SmallRNA.fastq.fastq	trimmed_19101-0014_SmallRNA.fastq.fastq	trimmed_19101-0015_SmallRNA.fastq.fastq	trimmed_19101-0016_SmallRNA.fastq.fastq	trimmed_19101-0017_SmallRNA.fastq.fastq	trimmed_19101-0018_SmallRNA.fastq.fastq	trimmed_19101-0019_SmallRNA.fastq.fastq	trimmed_19101-0020_SmallRNA.fastq.fastq	trimmed_19101-0021_SmallRNA.fastq.fastq	trimmed_19101-0022_SmallRNA.fastq.fastq	trimmed_19101-0023_SmallRNA.fastq.fastq	trimmed_19101-0024_SmallRNA.fastq.fastq	trimmed_19101-0025_SmallRNA.fastq.fastq	trimmed_19101-0026_SmallRNA.fastq.fastq	trimmed_19101-0027_SmallRNA.fastq.fastq	trimmed_19101-0028_SmallRNA.fastq.fastq	trimmed_19101-0029_SmallRNA.fastq.fastq	trimmed_19101-0030_SmallRNA.fastq.fastq	trimmed_19101-0031_SmallRNA.fastq.fastq	trimmed_19101-0032_SmallRNA.fastq.fastq	trimmed_19101-0033_SmallRNA.fastq.fastq	trimmed_19101-0034_SmallRNA.fastq.fastq	trimmed_19101-0035_SmallRNA.fastq.fastq	trimmed_19101-0036_SmallRNA.fastq.fastq	trimmed_19101-0037_SmallRNA.fastq.fastq	trimmed_19101-0038_SmallRNA.fastq.fastq	trimmed_19101-0039_SmallRNA.fastq.fastq	trimmed_19101-0040_SmallRNA.fastq.fastq	trimmed_19101-0041_SmallRNA.fastq.fastq	trimmed_19101-0042_SmallRNA.fastq.fastq	trimmed_19101-0043_SmallRNA.fastq.fastq	trimmed_19101-0044_SmallRNA.fastq.fastq	trimmed_19101-0045_SmallRNA.fastq.fastq	trimmed_19101-0046_SmallRNA.fastq.fastq	trimmed_19101-0047_SmallRNA.fastq.fastq	trimmed_19101-0048_SmallRNA.fastq.fastq	trimmed_19101-0049_SmallRNA.fastq.fastq	trimmed_19101-0050_SmallRNA.fastq.fastq	trimmed_19101-0051_SmallRNA.fastq.fastq	trimmed_19101-0052_SmallRNA.fastq.fastq	trimmed_19101-0053_SmallRNA.fastq.fastq	trimmed_19101-0054_SmallRNA.fastq.fastq
hsa_piR_000796|gb|DQ570994|Homo_sapiens:9:139028023:139028048:Minus	153.77252012681	188.793009407456	241.928177210944	169.582121135208	168.218815307111	130.327518252127	50.8448040385877	55.3349716930978	59.6370556307958	116.294613384564	117.439939447403	108.580883598165	31.1491955349429	32.0442843464525	39.7115631344031	36.01400350691	48.8256712244907	58.4526317662098	176.643122012494	145.416618612324	131.993060587055	107.378152670468	110.478987789282	147.475405403745	50.3311270042336	43.5168584309562	42.5839681498956	85.8323170935617	85.6251645177052	95.5218709462965	63.9423362755932	63.2752974880866	69.0633383840681	54.5462560486518	62.0607887726849	73.0663372265607	170.207840794394	143.461787449757	209.075559932444	157.724669151266	169.994641693931	163.955665307855	48.4109340128713	67.2847436144893	79.0501032409374	92.4220594216885	58.3342845121	47.2846718660299	49.1603609801895	57.1349996594181	49.2797537049783	81.8336446173065	46.626721280271	50.8212416074179
hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus	128.438011931406	137.687616960239	140.080591320015	117.638047994694	104.099953849331	101.286173057017	121.624798571513	132.569614593725	139.303160133821	397.157934363793	401.33445604325	336.153904242385	402.97947352774	347.787299440165	477.775198223249	216.872987613132	238.322574553849	293.580931527872	98.2182330964009	97.4851773861525	97.2634049850601	108.780261301638	123.183642173753	140.360363914967	143.813793778273	132.086464413961	125.949408443342	234.167759343381	243.111018181721	253.193889524972	164.892394573704	151.957317479023	162.121492218794	146.926105324654	173.865309129605	159.073451570613	184.056569659029	152.184762582424	160.663342695537	159.413020236794	213.606036910311	191.850159730627	164.395463418709	148.356378652613	141.530570269281	254.065735246721	285.880112726266	190.426141401066	438.219446923647	411.125314401649	460.781907586845	340.289127945681	353.951669483469	368.352898387983
hsa_piR_017033|gb|DQ593538|Homo_sapiens:20:17891355:17891384:Minus	114.402517844056	106.586781801229	114.056444767444	274.998034273311	312.393057567554	290.413451951094	673.769165596493	550.465809611468	506.352359129398	566.276509461768	660.938532716457	654.076944078164	570.856685517934	655.156074891338	719.899362462129	388.357192455957	428.676068606445	383.377728154223	151.859859131268	125.064191260904	153.991904018231	346.671359056886	347.832834904561	339.258114623965	513.525528169666	447.455697278302	403.083169418853	512.286760834857	438.161460150279	495.513846734174	459.311816226222	551.219614453469	473.532466654509	499.829724609226	570.327298108247	476.052414538781	191.25171929261	230.691538776428	194.025129703354	504.544659881674	346.548562167048	409.356147452643	477.14109962686	800.935906037975	724.139013321153	852.986500759577	785.863195081781	668.18859327516	771.195829887317	701.137161558681	926.102739857043	537.931556373262	675.538908901809	542.587526445244
hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus	105.222068881262	112.108873135995	84.8194406157891	57.6477360735903	58.1543162058931	48.5815095547818	67.7595111246921	69.2137756682396	85.9673783055245	61.0592218943992	55.9547633932226	53.6201894311926	154.580531583271	184.489626410643	161.173670157211	139.60067338761	151.235851024787	153.708772422255	68.1955555792115	76.9852686771129	53.3675646200749	33.1832376043665	39.4015970437299	37.839084281224	124.939621151686	143.605632822155	106.347264374342	193.958742523113	151.731474328149	165.452504632201	197.739485126235	213.300544814802	151.375987908282	124.109687386009	131.330814006853	137.536634779408	89.7459524188623	61.3723607548364	70.9878625805417	43.8971282237294	66.2955676610689	71.3530507018148	115.342717780667	45.3671213512756	45.159562675129	49.5145297805595	54.6840043741588	40.8474021812981	115.450585213619	137.187659349355	79.9174953176129	120.843948323764	87.0822588616827	62.14480737671
hsa_piR_017178|gb|DQ593744|Homo_sapiens:18:45271685:45271715:Minus	91.4513954370697	103.98202173766	94.538334853015	113.105672985375	118.918120959487	108.367241792862	211.584862746717	228.099044552493	249.85675854374	268.578678720297	247.241977784007	247.189073277798	101.022986199211	95.4065159275047	118.55283499831	58.5691654970624	59.4854668914361	66.3122046365456	82.0009973184177	94.2405875185347	88.1990667194367	97.3881286733786	110.521908918959	109.851928440362	149.957151927319	168.947803320183	107.023200376722	168.240896121239	173.460010700383	184.200663797323	85.895141794868	97.8593532143996	92.0149009890454	42.7262858214128	52.1365845374088	64.1899919113135	113.188214128272	87.3855187397544	96.9498547257222	119.328297690063	123.29882371829	113.638972183468	189.471960487876	113.653476735858	128.007743738097	264.317976842389	271.735277191744	207.923810816837	99.9633115874021	102.015417219184	88.7521880048541	69.8079118957668	62.9460737283659	60.6619594783503
hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus	89.8624715781245	98.9808824156086	92.2090130936799	137.80457050807	174.928928715483	98.5971596130259	42.8908643969076	37.2204288424257	40.1706204909322	23.8413057173362	25.5917134899235	27.2569296275229	35.70503025604	29.5661930236602	31.8565286682575	25.7110282768404	23.4134797684692	33.6973303901821	62.5403143848378	57.3702481137872	73.7368640933859	92.3054848853858	96.2291727364298	74.0611136786349	32.7152325527518	36.3493758658575	22.0805760777236	18.3130175617061	20.9919758172439	22.9664949772744	24.3068470088728	24.8271014571576	23.89049016609	28.871730555059	38.0402264350614	30.1795740718403	73.0346371408673	66.20115056042	53.1781868094518	68.7322280624646	110.258352812049	134.746398536495	44.7434390118962	81.3073083957927	53.8408834111981	23.9978395868969	18.181202994746	8.77809502463426	25.3428113883555	27.9308981621946	27.7198614590503	30.8953783740369	33.8729416359616	25.8824360440961
hsa_piR_001152|gb|DQ571500|Homo_sapiens:2:206734890:206734919:Plus	74.3263271795489	72.7249009748367	61.0442943825755	37.0738090649945	28.3315899464607	26.7108668769834	34.9369247552276	39.4734814357929	50.2976676735202	52.323476288047	53.0268978668331	51.8328497834861	105.737745387323	109.292372477634	151.863999678816	129.112058964206	177.314279709993	144.954996650504	58.7147100474674	65.4817227828316	50.9232486832776	40.0769383742878	40.0024928592117	40.8575867310082	100.958319461433	95.2251255077393	91.4766723219979	144.115486029079	107.261630820566	133.861856438971	438.070697668919	396.267588238368	267.385704347986	145.811927803234	145.565221318037	245.828047625423	82.3187011841978	51.2474789044192	74.6250498859052	52.1754948366411	45.6806914979097	42.5701965840509	81.3267016466227	42.1855310227446	42.4883870640308	35.617046728654	36.9941852441357	48.2210020019909	161.560422600766	174.030980856751	128.22462230473	218.223052312817	87.4936711082733	78.9953516762517
hsa_piR_000805|gb|DQ571003|Homo_sapiens:1:212438966:212438997:Plus	71.1484794616585	33.0283576060505	45.9438636668858	14.8702640755198	12.3018745820159	17.0304184786136	9.76622968661981	12.3467282116521	20.3103557384125	6.18781980449947	5.85573105277911	7.14935859082567	5.72128081254054	6.15250259451889	4.65483523919744	5.19789741336845	4.94919084536748	6.87124334771871	123.084661289308	240.247131561335	92.2729266140989	19.2789936785932	23.6066213224961	18.0032110397846	180.15582812986	153.332930589075	100.038528352136	26.4344427412453	35.4469767089425	27.2785715852525	8.97820475102507	8.69431568538595	9.07629975742285	8.04145515459698	5.98213238293304	9.25008617062597	283.782890924472	163.244248911342	262.755427749532	11.8729205369392	5.62223895358889	5.33015816995629	61.4305412663328	15.9079516426551	12.1872387256355	5.08814953266486	5.26482712203069	1.75561900492685	6.33570284708887	5.09281334011526	5.18734249526088	5.47513034476602	2.19419864848334	2.83089144232301
hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus	69.5595556027132	62.2016703180193	68.9157955003287	159.397008754715	128.983291072045	111.414790362719	306.07565203427	408.97410674801	325.528305546966	686.393011549111	689.132793340949	543.529986867522	257.245737274971	234.222355716337	258.343355775458	159.464067074411	147.714311384814	166.604119526878	61.2096693979264	44.686851358554	58.6635824831357	65.3148937353553	71.077390745552	77.0796161284192	88.0794722574088	89.5935320637332	65.1151682292054	122.458352216974	136.631982950833	139.392563392682	98.212800752067	103.462356656093	245.686045157825	152.012567922442	153.17326660505	134.920448791757	82.1639667834757	94.5508197415881	79.2655992065413	143.346453455156	200.91695593867	190.819662484435	92.9709982747187	227.306953471716	201.423335924374	442.289296690151	556.948511815887	392.673450768639	397.506689739576	344.640227750613	367.166585992684	176.670723803432	160.313638754814	132.243071662804
hsa_piR_012753|gb|DQ587269|Homo_sapiens:2:232029453:232029478:Minus	58.7901827809734	63.3477647459895	57.5101510235843	70.4809776730115	74.5568156485809	81.2082060085468	220.797337141827	185.471289485986	199.277784004036	103.372989675168	111.258890002803	124.220105515596	88.0441547263183	86.0495848983406	92.8057775814989	49.287205830333	52.9182713466215	40.7568269803041	52.2278157362741	46.6041090076009	61.1078984199331	76.4149203987877	84.468783204859	65.6524282828074	67.6509560027493	87.5456799022765	72.0998402537914	70.7041721512827	71.8146541116237	66.1810018528806	51.241461261948	59.2179501682398	48.4069320395885	36.2349906966177	42.1817027001689	39.0559193870874	52.60969624554	61.0608259286697	52.3002450460882	103.697434414368	86.0514906507632	91.7497892988475	99.9392387765713	138.222424272848	151.255318978436	115.204818523173	147.204566331978	168.656465739973	69.1060921654693	70.8219355109779	66.6249301735069	45.4631358985036	39.0841634261095	47.1815240387169
hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus	54.5530524904528	60.8471950849636	58.6346511832633	26.2775899416719	22.8330247923779	22.1395440221976	6.74574627838688	7.11964619504027	11.25227464732	6.0968224544333	4.87977587731593	5.36201894311926	1.8011439595035	1.53812564862972	2.47288122082364	1.76357233667858	0.666237229184084	2.07078566643577	45.5745908017169	47.7839598685528	38.0905900150916	15.5400373288055	21.2888803199238	18.6500329933098	9.77015994788064	6.91150104491657	9.68841603410323	11.9432723228518	6.90525520304074	10.6864507241195	3.61317996077838	3.38112276653898	2.60813211420197	2.0345850391149	1.16574887462285	1.96213949073884	31.4110833466018	16.5113457868342	28.7212376871803	13.2889569312531	16.7105435565003	16.2747496122665	6.60149100175517	6.00967062055859	4.34066036803458	2.27827591014844	3.72047783290169	1.87266027192198	2.46388444053456	1.98938021098252	1.13473117083832	1.6620931403754	1.09709932424167	1.21323918956701
hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus	53.3172228223843	39.6965433687862	46.1045065468399	90.9530535578023	65.6099977707512	109.353213388992	291.476648894478	246.033343195696	242.036427663852	97.9131486711975	96.7280018347957	88.4733125614677	50.8558294448048	43.6656781360993	35.3476550976555	27.8458790001881	30.2662055543627	32.0971778297545	103.124986485637	78.4600822533028	107.753594213815	85.9959960451189	72.7083936732881	79.66690394252	189.92598807774	231.151312724432	140.820000495686	74.5260192945953	122.637332406004	94.3032406005635	41.7158050017141	38.3515925233136	55.3967261056498	26.3527205066311	31.843350838382	29.2452219333932	102.588907678803	149.692483973091	124.416889893812	113.500763298079	56.2223895358889	69.6474000874288	92.7876235246699	124.199859491544	137.23164702017	101.459220531944	111.403741902169	70.2247601970741	42.5900024720974	50.1323813167596	39.5534865263642	24.7358567361751	21.5305742382428	25.2084142721145
hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus	52.6110344406308	44.3851114832098	28.9157183917463	27.0923989321113	22.6000347434761	26.5764162047838	29.8021029612316	42.5826940146396	50.8602814058862	39.4928499287172	39.3635254103485	38.4724859168807	100.440263153489	96.8591901512106	109.09770091869	118.159346557465	92.5593864830745	127.3533184858	24.3674363228158	40.7785953816508	24.6468523627063	19.3958360645241	22.5765142102418	18.057112869245	126.271915690033	157.812607192262	82.6895042910671	233.530784819496	172.539310006645	156.922092212071	276.736737905072	280.778094884158	184.186289904943	115.196267214648	112.464088799141	152.159245746105	55.9364858610668	28.3496691811681	42.5174653971796	26.7957656154775	33.0696971784013	33.1180494293284	111.125098529545	30.1661897816274	29.5916173166973	34.5158800387489	38.3279414483834	30.0796056177467	120.437018009939	106.073752849588	84.4564200009661	155.014627886188	74.8770288794941	69.2894381597157
hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus	37.7810784238087	35.5810224683477	36.3856123096141	45.8839312741209	47.8561560444329	37.2876530900171	33.7287313919344	34.3815825747831	34.7695286602187	55.1443941400982	52.4304808151611	49.6880422062384	54.9878655871952	55.37252335067	52.2941646403587	60.6111966237429	69.2886718351447	79.6781848471765	48.4022113989037	27.2840511595132	46.1364633070495	41.0700986547001	48.0716652385376	44.7924202816198	21.4647453400408	21.2464661751139	39.9928801407749	30.734020777472	29.6005273037013	29.9970546641952	57.1539375614035	47.7221327620073	78.7134272066154	100.179091925943	84.6855202209573	65.1243440497606	20.5023080956884	29.3621573662098	28.4076870574076	44.4417576061578	41.6982722391176	48.3267674076037	13.5238878160957	23.6262541063137	23.7484206674199	49.4006159850521	48.892694539925	43.7149132226786	56.0827029797866	61.6309989362386	73.109108292583	56.9022475116755	81.8024683637696	172.145160564118
hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus	30.3661004153977	26.9853142585712	36.4659337495912	42.2682163790459	29.6363342203109	39.0803287193448	38.3601392845582	50.2881338839554	41.2958479556642	48.3195928851356	50.9665480519664	41.6450137915596	50.8558294448048	44.8619980850336	53.5306052507705	64.9737176671057	40.6404709802291	69.8419529316066	37.0917290101565	39.0825597690324	24.4431593679732	34.1179766918135	38.6290167095392	37.3000659866196	51.6634215425809	48.6364888345981	67.3682882371364	58.4424125664882	58.18828384429	73.6802655189294	104.672728560731	71.100181604934	120.704354245267	62.2970561976609	82.0012300491283	115.485924312058	40.6951473899324	27.415064702668	38.7548578399071	39.8668707937592	45.7587781500429	38.9456890284806	47.3106855125787	40.7714908767308	49.0828518539294	29.3138167105766	33.3439051061944	25.8661200059223	107.824276231012	87.0552780325953	77.4859285229593	128.958873656185	57.5977145226877	56.4830244920639
